"","names","Pos"
"40256","ENSG00000081760",2932
"40257","ENSG00000081760",3139
"40258","ENSG00000081760",3765
"40259","ENSG00000139364",331
"40260","ENSG00000139364",534
"40261","ENSG00000139364",2513
"40262","ENSG00000139364",2861
"40263","ENSG00000181234",2768
"40264","ENSG00000181234",3340
"40265","ENSG00000181234",3841
"40266","ENSG00000181234",3979
"40267","ENSG00000139370",1100
"40268","ENSG00000139370",2399
"40269","ENSG00000139370",2720
"40270","ENSG00000139370",3553
"40271","ENSG00000151948",1005
"40272","ENSG00000151948",3750
"40273","ENSG00000151952",2177
"40274","ENSG00000151952",3050
"40275","ENSG00000151952",3334
"40276","ENSG00000111432",429
"40277","ENSG00000111432",1625
"40278","ENSG00000111432",2271
"40279","ENSG00000111432",2894
"40280","ENSG00000125207",1202
"40281","ENSG00000125207",2085
"40282","ENSG00000125207",3373
"40283","ENSG00000125207",3599
"40284","ENSG00000125207",3689
"40285","ENSG00000125207",3977
"40286","ENSG00000060709",3167
"40287","ENSG00000060709",3630
"40288","ENSG00000111450",3689
"40289","ENSG00000111450",3852
"40290","ENSG00000132341",420
"40291","ENSG00000132341",1432
"40292","ENSG00000132341",1717
"40293","ENSG00000132341",1939
"40294","ENSG00000132341",2734
"40295","ENSG00000132341",3592
"40296","ENSG00000132341",3786
"40297","ENSG00000111452",109
"40298","ENSG00000111452",3425
"40299","ENSG00000198598",38
"40300","ENSG00000198598",302
"40301","ENSG00000198598",316
"40302","ENSG00000198598",520
"40303","ENSG00000198598",565
"40304","ENSG00000198598",1008
"40305","ENSG00000198598",1238
"40306","ENSG00000177169",59
"40307","ENSG00000177169",420
"40308","ENSG00000177169",1081
"40309","ENSG00000177169",1600
"40310","ENSG00000177169",2333
"40311","ENSG00000177169",2737
"40312","ENSG00000177169",2768
"40313","ENSG00000177169",3709
"40314","ENSG00000177192",312
"40315","ENSG00000177192",485
"40316","ENSG00000177192",1726
"40317","ENSG00000177192",3185
"40318","ENSG00000177192",3316
"40319","ENSG00000177192",3544
"40320","ENSG00000177192",3784
"40321","ENSG00000183495",76
"40322","ENSG00000183495",80
"40323","ENSG00000183495",485
"40324","ENSG00000183495",3327
"40325","ENSG00000183495",3377
"40326","ENSG00000183495",3686
"40327","ENSG00000183495",3710
"40328","ENSG00000185163",423
"40329","ENSG00000185163",1402
"40330","ENSG00000185163",1661
"40331","ENSG00000185163",1716
"40332","ENSG00000185163",1986
"40333","ENSG00000185163",2419
"40334","ENSG00000185163",2805
"40335","ENSG00000185163",3443
"40336","ENSG00000185163",3982
"40337","ENSG00000184967",698
"40338","ENSG00000184967",812
"40339","ENSG00000184967",2903
"40340","ENSG00000184967",3079
"40341","ENSG00000184967",3875
"40342","ENSG00000182870",1503
"40343","ENSG00000182870",1571
"40344","ENSG00000182870",2678
"40345","ENSG00000182870",2700
"40346","ENSG00000112787",796
"40347","ENSG00000112787",851
"40348","ENSG00000112787",1122
"40349","ENSG00000112787",1822
"40350","ENSG00000112787",2914
"40351","ENSG00000112787",3912
"40352","ENSG00000204583",366
"40353","ENSG00000204583",2528
"40354","ENSG00000204583",2683
"40355","ENSG00000204583",2744
"40356","ENSG00000204583",3624
"40357","ENSG00000204583",3840
"40358","ENSG00000177084",156
"40359","ENSG00000177084",212
"40360","ENSG00000176894",2036
"40361","ENSG00000256632",1593
"40362","ENSG00000256632",3964
"40363","ENSG00000247077",173
"40364","ENSG00000247077",1053
"40365","ENSG00000247077",2391
"40366","ENSG00000247077",2700
"40367","ENSG00000247077",3140
"40368","ENSG00000247077",3873
"40369","ENSG00000247077",3992
"40370","ENSG00000176915",99
"40371","ENSG00000176915",855
"40372","ENSG00000176915",911
"40373","ENSG00000176915",1901
"40374","ENSG00000176915",2434
"40375","ENSG00000176915",2782
"40376","ENSG00000176915",3123
"40377","ENSG00000090615",935
"40378","ENSG00000090615",974
"40379","ENSG00000090615",1013
"40380","ENSG00000090615",2147
"40381","ENSG00000090615",2496
"40382","ENSG00000090615",2783
"40383","ENSG00000090615",3134
"40384","ENSG00000090615",3938
"40385","ENSG00000072609",322
"40386","ENSG00000072609",1683
"40387","ENSG00000072609",3213
"40388","ENSG00000072609",3269
"40389","ENSG00000072609",3495
"40390","ENSG00000196458",324
"40391","ENSG00000196458",1685
"40392","ENSG00000196458",3215
"40393","ENSG00000196458",3271
"40394","ENSG00000196458",3497
"40395","ENSG00000198393",731
"40396","ENSG00000198393",765
"40397","ENSG00000198393",799
"40398","ENSG00000198393",833
"40399","ENSG00000198393",867
"40400","ENSG00000198393",901
"40401","ENSG00000198393",3122
"40402","ENSG00000198393",3218
"40403","ENSG00000198040",288
"40404","ENSG00000198040",449
"40405","ENSG00000198040",1253
"40406","ENSG00000198040",2429
"40407","ENSG00000198040",3691
"40408","ENSG00000196387",171
"40409","ENSG00000196387",992
"40410","ENSG00000196387",1014
"40411","ENSG00000196387",1877
"40412","ENSG00000196387",2355
"40413","ENSG00000196387",2930
"40414","ENSG00000196387",3063
"40415","ENSG00000214029",436
"40416","ENSG00000214029",2757
"40417","ENSG00000256223",669
"40418","ENSG00000256223",1171
"40419","ENSG00000256223",2106
"40420","ENSG00000256223",2786
"40421","ENSG00000256223",3323
"40422","ENSG00000256223",3398
"40423","ENSG00000256223",3887
"40424","ENSG00000256223",3913
"40425","ENSG00000256223",3940
"40426","ENSG00000256223",3946
"40427","ENSG00000256223",3993
"40428","ENSG00000256825",260
"40429","ENSG00000256825",762
"40430","ENSG00000256825",1697
"40431","ENSG00000256825",2377
"40432","ENSG00000256825",2914
"40433","ENSG00000256825",2989
"40434","ENSG00000256825",3478
"40435","ENSG00000256825",3504
"40436","ENSG00000256825",3531
"40437","ENSG00000256825",3537
"40438","ENSG00000256825",3584
"40439","ENSG00000256825",3590
"40440","ENSG00000256825",3594
"40441","ENSG00000256825",3817
"40442","ENSG00000090612",2118
"40443","ENSG00000090612",2174
"40444","ENSG00000090612",3164
"40445","ENSG00000090612",3446
"40446","ENSG00000090612",3521
"40447","ENSG00000227059",852
"40448","ENSG00000227059",1239
"40449","ENSG00000227059",1373
"40450","ENSG00000227059",1593
"40451","ENSG00000227059",1918
"40452","ENSG00000227059",1928
"40453","ENSG00000227059",2145
"40454","ENSG00000227059",2648
"40455","ENSG00000227059",2704
"40456","ENSG00000227059",3175
"40457","ENSG00000198033",3446
"40458","ENSG00000198033",3906
"40459","ENSG00000132958",879
"40460","ENSG00000132958",1148
"40461","ENSG00000132958",1339
"40462","ENSG00000132958",2250
"40463","ENSG00000132958",2440
"40464","ENSG00000196199",1402
"40465","ENSG00000196199",1760
"40466","ENSG00000196199",3529
"40467","ENSG00000121390",841
"40468","ENSG00000121390",1153
"40469","ENSG00000121390",1297
"40470","ENSG00000121390",1938
"40471","ENSG00000121390",3578
"40472","ENSG00000132950",545
"40473","ENSG00000132950",1541
"40474","ENSG00000132950",2726
"40475","ENSG00000132950",3890
"40476","ENSG00000121741",2044
"40477","ENSG00000121741",2778
"40478","ENSG00000121741",3958
"40479","ENSG00000121743",1187
"40480","ENSG00000121743",3134
"40481","ENSG00000121743",3644
"40482","ENSG00000121743",3817
"40483","ENSG00000121743",3905
"40484","ENSG00000121743",3951
"40485","ENSG00000165474",258
"40486","ENSG00000165474",935
"40487","ENSG00000165474",2759
"40488","ENSG00000121742",676
"40489","ENSG00000121742",1056
"40490","ENSG00000121742",3261
"40491","ENSG00000165475",137
"40492","ENSG00000165475",2052
"40493","ENSG00000165475",2261
"40494","ENSG00000165475",3585
"40495","ENSG00000165475",3820
"40496","ENSG00000165475",3848
"40497","ENSG00000172458",1782
"40498","ENSG00000172458",1931
"40499","ENSG00000172458",2489
"40500","ENSG00000172458",3209
"40501","ENSG00000172458",3473
"40502","ENSG00000150456",1380
"40503","ENSG00000150456",1436
"40504","ENSG00000150456",1966
"40505","ENSG00000150456",2050
"40506","ENSG00000150456",2176
"40507","ENSG00000150456",3445
"40508","ENSG00000150456",3767
"40509","ENSG00000132953",477
"40510","ENSG00000132953",1733
"40511","ENSG00000132953",2765
"40512","ENSG00000132953",3534
"40513","ENSG00000132953",3849
"40514","ENSG00000150457",26
"40515","ENSG00000150457",1447
"40516","ENSG00000150457",2408
"40517","ENSG00000150457",3501
"40518","ENSG00000150457",3958
"40519","ENSG00000150459",514
"40520","ENSG00000150459",1048
"40521","ENSG00000150459",1691
"40522","ENSG00000150459",2501
"40523","ENSG00000150459",3060
"40524","ENSG00000165480",1251
"40525","ENSG00000165480",2427
"40526","ENSG00000165480",2894
"40527","ENSG00000165480",3499
"40528","ENSG00000173141",891
"40529","ENSG00000173141",1080
"40530","ENSG00000173141",2612
"40531","ENSG00000173141",2910
"40532","ENSG00000173141",3225
"40533","ENSG00000173141",3782
"40534","ENSG00000180776",180
"40535","ENSG00000180776",735
"40536","ENSG00000180776",1259
"40537","ENSG00000180776",1355
"40538","ENSG00000180776",3779
"40539","ENSG00000165487",60
"40540","ENSG00000165487",1035
"40541","ENSG00000165487",2152
"40542","ENSG00000102678",1058
"40543","ENSG00000102678",1642
"40544","ENSG00000102678",2752
"40545","ENSG00000102678",2936
"40546","ENSG00000102678",3164
"40547","ENSG00000102678",3986
"40548","ENSG00000102683",1507
"40549","ENSG00000151835",855
"40550","ENSG00000151835",2488
"40551","ENSG00000151835",3883
"40552","ENSG00000027001",726
"40553","ENSG00000027001",1515
"40554","ENSG00000027001",1853
"40555","ENSG00000027001",1968
"40556","ENSG00000027001",2629
"40557","ENSG00000027001",3945
"40558","ENSG00000027001",3993
"40559","ENSG00000205863",1926
"40560","ENSG00000205863",2775
"40561","ENSG00000205863",2799
"40562","ENSG00000205863",2825
"40563","ENSG00000205863",3321
"40564","ENSG00000273167",2483
"40565","ENSG00000273167",3521
"40566","ENSG00000182957",2378
"40567","ENSG00000182957",3416
"40568","ENSG00000240654",66
"40569","ENSG00000240654",546
"40570","ENSG00000240654",985
"40571","ENSG00000240654",2398
"40572","ENSG00000102699",2690
"40573","ENSG00000075673",551
"40574","ENSG00000075673",735
"40575","ENSG00000075673",2638
"40576","ENSG00000075673",3118
"40577","ENSG00000075673",3845
"40578","ENSG00000075673",3851
"40579","ENSG00000132972",2078
"40580","ENSG00000132972",3344
"40581","ENSG00000151849",478
"40582","ENSG00000151849",2903
"40583","ENSG00000151849",2959
"40584","ENSG00000151846",235
"40585","ENSG00000151846",502
"40586","ENSG00000151846",2603
"40587","ENSG00000151846",2844
"40588","ENSG00000165566",2975
"40589","ENSG00000139505",3590
"40590","ENSG00000139505",3856
"40591","ENSG00000139496",2333
"40592","ENSG00000139496",2341
"40593","ENSG00000132932",333
"40594","ENSG00000132932",2547
"40595","ENSG00000132932",2743
"40596","ENSG00000132932",3386
"40597","ENSG00000180730",1317
"40598","ENSG00000180730",1696
"40599","ENSG00000180730",2554
"40600","ENSG00000180730",3384
"40601","ENSG00000180730",3540
"40602","ENSG00000127870",257
"40603","ENSG00000132964",869
"40604","ENSG00000132964",3586
"40605","ENSG00000132964",3827
"40606","ENSG00000132970",3322
"40607","ENSG00000132970",3967
"40608","ENSG00000132975",2950
"40609","ENSG00000132975",3509
"40610","ENSG00000132975",3636
"40611","ENSG00000132975",3973
"40612","ENSG00000152484",635
"40613","ENSG00000152484",3984
"40614","ENSG00000122026",833
"40615","ENSG00000122026",3778
"40616","ENSG00000122035",1610
"40617","ENSG00000122035",2433
"40618","ENSG00000122035",2756
"40619","ENSG00000122035",2962
"40620","ENSG00000122034",2053
"40621","ENSG00000122034",2361
"40622","ENSG00000122034",3699
"40623","ENSG00000122033",1115
"40624","ENSG00000122033",1930
"40625","ENSG00000122033",2406
"40626","ENSG00000122033",3948
"40627","ENSG00000139517",2128
"40628","ENSG00000139517",2328
"40629","ENSG00000139517",2988
"40630","ENSG00000186184",285
"40631","ENSG00000186184",2089
"40632","ENSG00000186184",2096
"40633","ENSG00000186184",2989
"40634","ENSG00000169840",3647
"40635","ENSG00000169840",3718
"40636","ENSG00000169840",3979
"40637","ENSG00000139515",727
"40638","ENSG00000139515",979
"40639","ENSG00000139515",1555
"40640","ENSG00000139515",3911
"40641","ENSG00000165556",11
"40642","ENSG00000165556",227
"40643","ENSG00000165556",943
"40644","ENSG00000183463",109
"40645","ENSG00000183463",1055
"40646","ENSG00000183463",1251
"40647","ENSG00000183463",2589
"40648","ENSG00000122025",578
"40649","ENSG00000122025",3126
"40650","ENSG00000122025",3586
"40651","ENSG00000122025",3835
"40652","ENSG00000152520",1723
"40653","ENSG00000152520",1929
"40654","ENSG00000152520",2158
"40655","ENSG00000152520",2632
"40656","ENSG00000102755",679
"40657","ENSG00000102755",725
"40658","ENSG00000102755",1063
"40659","ENSG00000102755",1577
"40660","ENSG00000102755",2766
"40661","ENSG00000102755",3054
"40662","ENSG00000132963",2095
"40663","ENSG00000132963",3908
"40664","ENSG00000139508",2202
"40665","ENSG00000139508",3484
"40666","ENSG00000132938",1582
"40667","ENSG00000132938",1626
"40668","ENSG00000132938",2034
"40669","ENSG00000132938",2309
"40670","ENSG00000132938",2901
"40671","ENSG00000132938",3744
"40672","ENSG00000132938",3980
"40673","ENSG00000139514",1855
"40674","ENSG00000139514",2092
"40675","ENSG00000139514",2224
"40676","ENSG00000139514",2675
"40677","ENSG00000139514",3958
"40678","ENSG00000122042",195
"40679","ENSG00000122042",431
"40680","ENSG00000122042",1067
"40681","ENSG00000122042",3880
"40682","ENSG00000236444",986
"40683","ENSG00000236444",2591
"40684","ENSG00000189403",2958
"40685","ENSG00000189403",3116
"40686","ENSG00000189403",3748
"40687","ENSG00000189403",3768
"40688","ENSG00000189403",3799
"40689","ENSG00000189403",3977
"40690","ENSG00000132952",537
"40691","ENSG00000132952",1592
"40692","ENSG00000132965",3487
"40693","ENSG00000175664",866
"40694","ENSG00000175664",3430
"40695","ENSG00000175664",3486
"40696","ENSG00000175664",3538
"40697","ENSG00000175664",3870
"40698","ENSG00000120694",1187
"40699","ENSG00000187676",326
"40700","ENSG00000187676",410
"40701","ENSG00000187676",2342
"40702","ENSG00000187676",2692
"40703","ENSG00000189167",1899
"40704","ENSG00000189167",2408
"40705","ENSG00000189167",2831
"40706","ENSG00000189167",3128
"40707","ENSG00000189167",3195
"40708","ENSG00000189167",3308
"40709","ENSG00000189167",3599
"40710","ENSG00000189167",3881
"40711","ENSG00000139618",2172
"40712","ENSG00000139618",3238
"40713","ENSG00000139618",3959
"40714","ENSG00000139618",3968
"40715","ENSG00000139618",3988
"40716","ENSG00000139597",1480
"40717","ENSG00000139597",2687
"40718","ENSG00000139597",2717
"40719","ENSG00000083642",559
"40720","ENSG00000083642",2005
"40721","ENSG00000083642",2104
"40722","ENSG00000083642",2456
"40723","ENSG00000083642",3817
"40724","ENSG00000083642",3833
"40725","ENSG00000083642",3866
"40726","ENSG00000133116",2255
"40727","ENSG00000133116",2610
"40728","ENSG00000133121",1595
"40729","ENSG00000133119",1929
"40730","ENSG00000133119",2065
"40731","ENSG00000172915",713
"40732","ENSG00000172915",3171
"40733","ENSG00000172915",3620
"40734","ENSG00000180660",1836
"40735","ENSG00000180660",2511
"40736","ENSG00000180660",2536
"40737","ENSG00000180660",2563
"40738","ENSG00000180660",3187
"40739","ENSG00000133083",3445
"40740","ENSG00000133083",3875
"40741","ENSG00000120669",641
"40742","ENSG00000120669",2736
"40743","ENSG00000120669",3504
"40744","ENSG00000120669",3969
"40745","ENSG00000250709",293
"40746","ENSG00000250709",2388
"40747","ENSG00000250709",3325
"40748","ENSG00000250709",3976
"40749","ENSG00000242715",291
"40750","ENSG00000242715",2386
"40751","ENSG00000242715",3323
"40752","ENSG00000242715",3974
"40753","ENSG00000133104",3847
"40754","ENSG00000133101",76
"40755","ENSG00000133101",305
"40756","ENSG00000133101",1449
"40757","ENSG00000133101",2992
"40758","ENSG00000180440",2192
"40759","ENSG00000180440",3040
"40760","ENSG00000180440",3111
"40761","ENSG00000133111",939
"40762","ENSG00000133111",1236
"40763","ENSG00000133111",1791
"40764","ENSG00000120697",1997
"40765","ENSG00000120697",3113
"40766","ENSG00000120697",3778
"40767","ENSG00000120699",13
"40768","ENSG00000120699",1129
"40769","ENSG00000102710",1410
"40770","ENSG00000133110",268
"40771","ENSG00000133107",3043
"40772","ENSG00000133107",3474
"40773","ENSG00000120686",3464
"40774","ENSG00000120686",3972
"40775","ENSG00000120686",3978
"40776","ENSG00000150893",2313
"40777","ENSG00000133115",114
"40778","ENSG00000133115",655
"40779","ENSG00000133115",781
"40780","ENSG00000133115",3650
"40781","ENSG00000120685",2162
"40782","ENSG00000188811",2389
"40783","ENSG00000188811",2763
"40784","ENSG00000188811",2954
"40785","ENSG00000183722",772
"40786","ENSG00000150907",2177
"40787","ENSG00000150907",3334
"40788","ENSG00000102738",3463
"40789","ENSG00000102738",3632
"40790","ENSG00000102738",3976
"40791","ENSG00000102743",391
"40792","ENSG00000102743",2196
"40793","ENSG00000102743",2774
"40794","ENSG00000102743",2788
"40795","ENSG00000102743",3625
"40796","ENSG00000120690",737
"40797","ENSG00000120688",1424
"40798","ENSG00000120688",1559
"40799","ENSG00000120688",1931
"40800","ENSG00000120688",3290
"40801","ENSG00000120688",3722
"40802","ENSG00000120688",3891
"40803","ENSG00000165572",1767
"40804","ENSG00000165572",2017
"40805","ENSG00000165572",2317
"40806","ENSG00000165572",2734
"40807","ENSG00000120662",845
"40808","ENSG00000120662",1094
"40809","ENSG00000120662",1227
"40810","ENSG00000120662",1570
"40811","ENSG00000120662",2416
"40812","ENSG00000120662",3963
"40813","ENSG00000172766",784
"40814","ENSG00000172766",873
"40815","ENSG00000172766",1975
"40816","ENSG00000172766",2264
"40817","ENSG00000102760",960
"40818","ENSG00000102760",1183
"40819","ENSG00000102760",2186
"40820","ENSG00000102760",2528
"40821","ENSG00000102760",3743
"40822","ENSG00000102760",3846
"40823","ENSG00000102763",391
"40824","ENSG00000102763",2083
"40825","ENSG00000102780",2545
"40826","ENSG00000023516",3740
"40827","ENSG00000023516",3866
"40828","ENSG00000120659",40
"40829","ENSG00000120659",1952
"40830","ENSG00000120659",2025
"40831","ENSG00000120659",2633
"40832","ENSG00000133106",1619
"40833","ENSG00000133106",3934
"40834","ENSG00000120675",3462
"40835","ENSG00000120675",3818
"40836","ENSG00000120658",1277
"40837","ENSG00000120658",2291
"40838","ENSG00000120658",2787
"40839","ENSG00000120658",3475
"40840","ENSG00000120658",3951
"40841","ENSG00000151773",752
"40842","ENSG00000151773",1168
"40843","ENSG00000151773",3575
"40844","ENSG00000179630",1687
"40845","ENSG00000281883",721
"40846","ENSG00000281883",2758
"40847","ENSG00000281883",3274
"40848","ENSG00000139656",371
"40849","ENSG00000139656",1967
"40850","ENSG00000139656",3856
"40851","ENSG00000151778",340
"40852","ENSG00000151778",2098
"40853","ENSG00000151778",3679
"40854","ENSG00000102804",183
"40855","ENSG00000102804",2678
"40856","ENSG00000102804",3402
"40857","ENSG00000083635",371
"40858","ENSG00000083635",1962
"40859","ENSG00000083635",2165
"40860","ENSG00000083635",2296
"40861","ENSG00000083635",2925
"40862","ENSG00000083635",3486
"40863","ENSG00000133114",1023
"40864","ENSG00000133114",1079
"40865","ENSG00000133114",2616
"40866","ENSG00000133114",2759
"40867","ENSG00000133114",3478
"40868","ENSG00000133114",3839
"40869","ENSG00000188342",631
"40870","ENSG00000188342",3284
"40871","ENSG00000188342",3980
"40872","ENSG00000133112",939
"40873","ENSG00000133112",1604
"40874","ENSG00000133112",1971
"40875","ENSG00000133112",2564
"40876","ENSG00000133112",2579
"40877","ENSG00000133112",3990
"40878","ENSG00000174032",624
"40879","ENSG00000174032",1338
"40880","ENSG00000174032",2568
"40881","ENSG00000174032",2979
"40882","ENSG00000136152",519
"40883","ENSG00000136152",1748
"40884","ENSG00000165837",1525
"40885","ENSG00000165837",3282
"40886","ENSG00000165837",3739
"40887","ENSG00000174015",3238
"40888","ENSG00000215475",1420
"40889","ENSG00000215475",2646
"40890","ENSG00000123200",3932
"40891","ENSG00000173988",71
"40892","ENSG00000173988",3799
"40893","ENSG00000102445",1824
"40894","ENSG00000136141",2500
"40895","ENSG00000136141",3890
"40896","ENSG00000139684",2114
"40897","ENSG00000139684",3243
"40898","ENSG00000139684",3579
"40899","ENSG00000139684",3639
"40900","ENSG00000102468",2867
"40901","ENSG00000102468",2880
"40902","ENSG00000102468",3648
"40903","ENSG00000136143",1139
"40904","ENSG00000136143",1386
"40905","ENSG00000136143",2235
"40906","ENSG00000136143",3532
"40907","ENSG00000136159",390
"40908","ENSG00000136159",829
"40909","ENSG00000136159",835
"40910","ENSG00000136159",2325
"40911","ENSG00000136146",3613
"40912","ENSG00000136146",3670
"40913","ENSG00000136156",780
"40914","ENSG00000136156",1009
"40915","ENSG00000139687",878
"40916","ENSG00000139687",3974
"40917","ENSG00000139679",2847
"40918","ENSG00000136161",3135
"40919","ENSG00000136161",3722
"40920","ENSG00000152207",513
"40921","ENSG00000152207",2141
"40922","ENSG00000152207",2272
"40923","ENSG00000102531",204
"40924","ENSG00000102531",1756
"40925","ENSG00000102531",3619
"40926","ENSG00000102539",1159
"40927","ENSG00000102539",3909
"40928","ENSG00000102547",2238
"40929","ENSG00000102547",2540
"40930","ENSG00000102547",2887
"40931","ENSG00000136169",2278
"40932","ENSG00000136169",3784
"40933","ENSG00000136147",3743
"40934","ENSG00000136144",228
"40935","ENSG00000136144",651
"40936","ENSG00000136144",1393
"40937","ENSG00000136144",1733
"40938","ENSG00000136144",3978
"40939","ENSG00000152213",262
"40940","ENSG00000152213",398
"40941","ENSG00000152213",1593
"40942","ENSG00000152213",2663
"40943","ENSG00000152213",2985
"40944","ENSG00000123179",161
"40945","ENSG00000123179",2655
"40946","ENSG00000123179",3218
"40947","ENSG00000123179",3304
"40948","ENSG00000102753",519
"40949","ENSG00000102753",3178
"40950","ENSG00000102753",3477
"40951","ENSG00000102753",3942
"40952","ENSG00000123178",408
"40953","ENSG00000123178",3056
"40954","ENSG00000123178",3191
"40955","ENSG00000123178",3545
"40956","ENSG00000123178",3604
"40957","ENSG00000123178",3882
"40958","ENSG00000204977",2324
"40959","ENSG00000204977",2395
"40960","ENSG00000204977",2488
"40961","ENSG00000204977",2994
"40962","ENSG00000204977",3494
"40963","ENSG00000204977",3973
"40964","ENSG00000198553",597
"40965","ENSG00000198553",2415
"40966","ENSG00000198553",2667
"40967","ENSG00000198553",3773
"40968","ENSG00000186047",2905
"40969","ENSG00000136104",673
"40970","ENSG00000136104",1568
"40971","ENSG00000150510",275
"40972","ENSG00000150510",3456
"40973","ENSG00000150510",3774
"40974","ENSG00000253309",50
"40975","ENSG00000102786",1495
"40976","ENSG00000139668",688
"40977","ENSG00000139668",1895
"40978","ENSG00000139668",3646
"40979","ENSG00000285444",526
"40980","ENSG00000285444",807
"40981","ENSG00000285444",3605
"40982","ENSG00000285444",3936
"40983","ENSG00000102796",3582
"40984","ENSG00000281106",542
"40985","ENSG00000281106",823
"40986","ENSG00000281106",3621
"40987","ENSG00000281106",3952
"40988","ENSG00000123171",3219
"40989","ENSG00000123191",1885
"40990","ENSG00000123191",3212
"40991","ENSG00000123191",3888
"40992","ENSG00000123191",3951
"40993","ENSG00000253710",2381
"40994","ENSG00000253710",3199
"40995","ENSG00000253710",3417
"40996","ENSG00000253797",409
"40997","ENSG00000253797",530
"40998","ENSG00000253797",780
"40999","ENSG00000253797",2251
"41000","ENSG00000253797",2767
"41001","ENSG00000253797",3250
"41002","ENSG00000197168",207
"41003","ENSG00000197168",723
"41004","ENSG00000197168",829
"41005","ENSG00000197168",2953
"41006","ENSG00000197168",3540
"41007","ENSG00000136098",269
"41008","ENSG00000136098",388
"41009","ENSG00000136098",418
"41010","ENSG00000136114",735
"41011","ENSG00000136114",978
"41012","ENSG00000136114",1862
"41013","ENSG00000136114",2719
"41014","ENSG00000136114",2901
"41015","ENSG00000136114",3502
"41016","ENSG00000136100",1379
"41017","ENSG00000136100",1514
"41018","ENSG00000136100",2524
"41019","ENSG00000136100",2984
"41020","ENSG00000136100",3238
"41021","ENSG00000136100",3607
"41022","ENSG00000136108",44
"41023","ENSG00000136108",335
"41024","ENSG00000136108",666
"41025","ENSG00000136108",674
"41026","ENSG00000136108",3530
"41027","ENSG00000139675",3435
"41028","ENSG00000165416",409
"41029","ENSG00000165416",912
"41030","ENSG00000165416",2297
"41031","ENSG00000165416",3329
"41032","ENSG00000165416",3899
"41033","ENSG00000165416",3926
"41034","ENSG00000136110",1191
"41035","ENSG00000136110",1839
"41036","ENSG00000136110",1929
"41037","ENSG00000136099",781
"41038","ENSG00000136099",1216
"41039","ENSG00000136099",1588
"41040","ENSG00000136099",2000
"41041","ENSG00000136099",3353
"41042","ENSG00000136099",3675
"41043","ENSG00000204919",1815
"41044","ENSG00000204919",2010
"41045","ENSG00000229665",1815
"41046","ENSG00000229665",2010
"41047","ENSG00000204918",17
"41048","ENSG00000204918",663
"41049","ENSG00000204918",711
"41050","ENSG00000204918",1080
"41051","ENSG00000227151",16
"41052","ENSG00000227151",662
"41053","ENSG00000227151",710
"41054","ENSG00000227151",1079
"41055","ENSG00000234278",22
"41056","ENSG00000234278",668
"41057","ENSG00000234278",716
"41058","ENSG00000234278",1085
"41059","ENSG00000118946",357
"41060","ENSG00000118946",495
"41061","ENSG00000118946",1825
"41062","ENSG00000118946",1842
"41063","ENSG00000118946",1850
"41064","ENSG00000118946",1854
"41065","ENSG00000118946",2280
"41066","ENSG00000139734",662
"41067","ENSG00000139734",3711
"41068","ENSG00000139734",3994
"41069","ENSG00000083544",1887
"41070","ENSG00000083544",1989
"41071","ENSG00000083544",3922
"41072","ENSG00000280165",662
"41073","ENSG00000280165",886
"41074","ENSG00000280165",1437
"41075","ENSG00000197991",180
"41076","ENSG00000184226",1751
"41077","ENSG00000150361",397
"41078","ENSG00000276644",1738
"41079","ENSG00000276644",3511
"41080","ENSG00000204899",3525
"41081","ENSG00000204899",3924
"41082","ENSG00000204899",3992
"41083","ENSG00000136122",787
"41084","ENSG00000136122",1163
"41085","ENSG00000136122",1527
"41086","ENSG00000136122",2773
"41087","ENSG00000136122",3160
"41088","ENSG00000136122",3442
"41089","ENSG00000136122",3981
"41090","ENSG00000083520",1096
"41091","ENSG00000083520",3664
"41092","ENSG00000083535",2137
"41093","ENSG00000083535",3334
"41094","ENSG00000102554",336
"41095","ENSG00000102554",783
"41096","ENSG00000102554",1001
"41097","ENSG00000102554",1380
"41098","ENSG00000102554",1841
"41099","ENSG00000102554",2923
"41100","ENSG00000188243",2271
"41101","ENSG00000188243",2873
"41102","ENSG00000188243",2954
"41103","ENSG00000188243",3221
"41104","ENSG00000188243",3370
"41105","ENSG00000188243",3979
"41106","ENSG00000118939",2890
"41107","ENSG00000136153",1701
"41108","ENSG00000178734",495
"41109","ENSG00000178734",3137
"41110","ENSG00000178734",3216
"41111","ENSG00000178695",1391
"41112","ENSG00000178695",2810
"41113","ENSG00000178695",2937
"41114","ENSG00000178695",3834
"41115","ENSG00000283208",3662
"41116","ENSG00000005812",390
"41117","ENSG00000005812",892
"41118","ENSG00000005812",1977
"41119","ENSG00000005810",3654
"41120","ENSG00000136155",2435
"41121","ENSG00000139737",3944
"41122","ENSG00000136160",1773
"41123","ENSG00000136160",1793
"41124","ENSG00000136160",1819
"41125","ENSG00000136160",1994
"41126","ENSG00000136160",2585
"41127","ENSG00000152192",40
"41128","ENSG00000152192",1519
"41129","ENSG00000152192",3104
"41130","ENSG00000152192",3630
"41131","ENSG00000152193",3353
"41132","ENSG00000152193",3575
"41133","ENSG00000152193",3987
"41134","ENSG00000139746",3677
"41135","ENSG00000136158",555
"41136","ENSG00000136158",2466
"41137","ENSG00000136158",2507
"41138","ENSG00000136158",3256
"41139","ENSG00000136158",3437
"41140","ENSG00000178235",458
"41141","ENSG00000178235",1287
